time,sv,SVclockBias,SVclockDrift,SVclockDriftRate,IODE,Crs,DeltaN,M0,Cuc,Eccentricity,Cus,sqrtA,Toe,Cic,Omega0,Cis,Io,Crc,omega,OmegaDot,IDOT,CodesL2,GPSWeek,L2Pflag,SVacc,health,TGD,IODC,TransTime,FitIntvl
2023-04-10 08:00:00,G19,0.000301683787256,5.11590769747e-12,0.0,62.0,11.78125,4.22481883781e-09,-0.666750849238,6.7800283432e-07,0.00927071645856,2.23889946938e-06,5153.61443901,115200.0,-1.9371509552e-07,2.18874148886,-8.94069671631e-08,0.973724785009,345.6875,2.26642979881,-8.26105839196e-09,6.25026034843e-11,1.0,2257.0,0.0,2.0,0.0,-1.53668224812e-08,62.0,108018.0,4.0
2023-04-10 08:00:00,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G23,1.58720649779e-05,2.50111042988e-12,0.0,166.0,-49.96875,4.17481675502e-09,0.379177546404,-2.5313347578e-06,0.00306858983822,1.05295330286e-05,5153.65502167,115200.0,7.45058059692e-09,-2.13618256248,3.72529029846e-08,0.973024143801,183.90625,-3.0843199389,-7.73996525776e-09,5.41093967307e-10,1.0,2257.0,0.0,2.0,0.0,-8.38190317154e-09,422.0,108018.0,4.0
2023-04-10 08:00:00,G24,-0.000146069563925,-1.46656020661e-11,0.0,11.0,-9.4375,5.28986320118e-09,1.57424882224,-5.28991222382e-07,0.0137980402214,9.24430787563e-06,5153.65527725,115200.0,-3.57627868652e-07,-0.0996081375587,3.16649675369e-08,0.934385567584,191.46875,0.88969022086,-8.31713215622e-09,-5.60380484954e-10,1.0,2257.0,0.0,2.0,0.0,2.32830643654e-09,11.0,108018.0,4.0
2023-04-10 08:00:00,G25,0.000434478744864,2.84217094304e-12,0.0,102.0,120.9375,4.53554606656e-09,-0.244025858188,6.35534524918e-06,0.0111605632119,8.72276723385e-06,5153.75854492,115200.0,-2.79396772385e-08,1.02275937204,1.56462192535e-07,0.953562137062,207.65625,1.04512575393,-8.22534261854e-09,-8.71464871438e-11,1.0,2257.0,0.0,2.8,0.0,5.58793544769e-09,102.0,108498.0,4.0
2023-04-10 08:00:00,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G32,-0.000447558704764,-1.02318153949e-11,0.0,39.0,-13.0,5.01628037678e-09,-2.13357742576,-5.90458512306e-07,0.00683362549171,5.86919486523e-06,5153.72074127,115200.0,1.32247805595e-07,-1.06846407226,2.04890966415e-08,0.959223442775,264.09375,-2.22041728746,-8.06783605776e-09,2.45010205659e-10,1.0,2257.0,0.0,2.0,0.0,4.65661287308e-10,39.0,109638.0,4.0
2023-04-10 09:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G25,0.000434501096606,2.84217094304e-12,0.0,3.0,109.03125,4.57054752451e-09,0.803755005748,5.78351318836e-06,0.0111591260647,8.56816768646e-06,5153.7559967,122384.0,-1.43423676491e-07,1.02270104696,5.77419996262e-08,0.953561162759,211.96875,1.04514164854,-8.1842694791e-09,-1.98222542479e-10,1.0,2257.0,0.0,2.0,0.0,5.58793544769e-09,3.0,115218.0,4.0
2023-04-10 09:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G29,-0.000594879034907,-1.70530256582e-12,0.0,5.0,17.96875,4.29017870316e-09,-1.63001086774,9.53674316406e-07,0.00237897597253,1.65216624737e-06,5153.55237961,122384.0,3.53902578354e-08,2.15806644619,4.09781932831e-08,0.976906595258,357.0625,2.3842969885,-8.20712757409e-09,-1.42863093678e-11,1.0,2257.0,0.0,2.0,0.0,-1.02445483208e-08,5.0,115218.0,4.0
2023-04-10 09:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 09:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G02,-0.00060740346089,3.63797880709e-12,0.0,86.0,-102.84375,4.25803450709e-09,1.14598990029,-5.58607280254e-06,0.0174558674917,5.59166073799e-06,5159.53739357,122400.0,-3.53902578354e-08,3.04820729117,-4.47034835815e-07,0.967586873751,275.15625,-1.29607200754,-8.1549825449e-09,-9.32181686252e-11,1.0,2257.0,0.0,2.0,0.0,-1.76951289177e-08,86.0,119808.0,4.0
2023-04-10 10:00:00,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G06,0.000586283858865,1.47792889038e-12,0.0,89.0,-96.96875,3.66122393324e-09,2.52765483522,-4.9751251936e-06,0.0028595936019,6.03310763836e-06,5153.64626884,122400.0,-1.86264514923e-09,3.13775814635,-3.72529029846e-08,0.989282627661,278.9375,-0.767259104199,-7.70103506474e-09,-1.0643300479e-10,1.0,2257.0,0.0,2.0,0.0,3.72529029846e-09,89.0,115218.0,4.0
2023-04-10 10:00:00,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G11,-0.000157774891704,-1.25055521494e-11,0.0,130.0,-95.65625,4.07624122038e-09,-2.392890102,-4.92669641972e-06,0.000752677908167,6.59376382828e-06,5153.73363686,122400.0,-3.53902578354e-08,-3.10307605256,0.0,0.96543567466,254.65625,-2.78363686979,-7.94175937758e-09,-2.14294640518e-11,1.0,2257.0,0.0,2.8,0.0,-8.84756445885e-09,642.0,115218.0,4.0
2023-04-10 10:00:00,G12,-0.000362165737897,-4.66116034659e-12,0.0,78.0,105.1875,4.24089093584e-09,0.936345730055,5.41284680367e-06,0.00891407183371,8.32974910736e-06,5153.63274002,122400.0,-1.43423676491e-07,1.10449298403,-3.91155481339e-08,0.965833630802,224.09375,1.35776571479,-8.03104881113e-09,-1.25362364703e-10,1.0,2257.0,0.0,2.8,0.0,-1.25728547573e-08,78.0,115218.0,4.0
2023-04-10 10:00:00,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G19,0.000301720574498,5.11590769747e-12,0.0,63.0,19.28125,4.39625455022e-09,0.383479178018,7.72997736931e-07,0.00926977326162,2.34879553318e-06,5153.61268234,122400.0,8.00937414169e-08,2.18868265176,-1.24797224998e-07,0.973724046235,345.0625,2.26641492679,-8.39034949173e-09,-1.37505727665e-10,1.0,2257.0,0.0,2.0,0.0,-1.53668224812e-08,63.0,115218.0,4.0
2023-04-10 10:00:00,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G24,-0.000146175269037,-1.46656020661e-11,0.0,13.0,-10.15625,5.18557314279e-09,2.62443549592,-7.22706317902e-07,0.013797998894,8.82148742676e-06,5153.65555,122400.0,-4.842877388e-08,-0.0996671194899,-1.6950070858e-07,0.934383235692,192.34375,0.889700971845,-7.98247535928e-09,-5.07521140293e-10,1.0,2257.0,0.0,2.0,0.0,2.32830643654e-09,13.0,115218.0,4.0
2023-04-10 10:00:00,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G26,0.00024181464687,-2.27373675443e-13,0.0,57.0,118.5625,4.95092051143e-09,0.067999491286,6.15604221821e-06,0.00789081235416,8.71159136295e-06,5153.67695236,122400.0,5.96046447754e-08,0.967884565877,6.33299350739e-08,0.934388980572,193.625,0.462006020908,-8.33641867387e-09,-2.07508643568e-10,1.0,2257.0,0.0,2.0,0.0,6.98491930962e-09,57.0,122082.0,4.0
2023-04-10 10:00:00,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G28,6.2367413193e-05,6.8212102633e-12,0.0,176.0,-0.03125,4.68805241906e-09,0.144638189698,1.89989805222e-07,0.00084418291226,9.27411019802e-06,5153.65489578,122400.0,6.51925802231e-08,-0.0477165680666,5.40167093277e-08,0.961988877281,202.1875,1.70844187194,-7.92925885689e-09,-4.91806199988e-10,1.0,2257.0,0.0,2.0,0.0,-1.39698386192e-09,944.0,115218.0,4.0
2023-04-10 10:00:00,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:00:00,G31,-0.000213643535972,-9.09494701773e-13,0.0,92.0,5.3125,4.81770067657e-09,0.979000674713,5.94183802605e-07,0.0106126838364,9.4473361969e-06,5154.19179344,122400.0,3.72529029846e-09,0.0099270139114,1.210719347e-07,0.954943455034,194.625,0.523207384545,-8.06962184643e-09,-6.51812864908e-10,1.0,2257.0,0.0,2.0,0.0,-1.35041773319e-08,92.0,118188.0,4.0
2023-04-10 10:00:00,G32,-0.000447632279247,-1.02318153949e-11,0.0,52.0,-7.46875,5.06056793582e-09,-1.08353423069,-2.10478901863e-07,0.00683370127808,5.93811273575e-06,5153.71927452,122400.0,8.94069671631e-08,-1.06852206819,1.4528632164e-07,0.95922486912,263.75,-2.22030428582,-8.14926802115e-09,2.19652006531e-10,1.0,2257.0,0.0,2.0,0.0,4.65661287308e-10,52.0,115218.0,4.0
2023-04-10 10:29:36,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G11,-0.000157797243446,-1.25055521494e-11,0.0,131.0,-98.53125,4.09374194936e-09,-2.13440303674,-5.05708158016e-06,0.000753037049435,6.44102692604e-06,5153.73264885,124176.0,-5.96046447754e-08,-3.1030900995,-1.49011611938e-08,0.965435630772,258.03125,-2.78308908157,-7.93533053837e-09,-3.6430088888e-11,1.0,2257.0,0.0,2.0,0.0,-8.84756445885e-09,643.0,117018.0,4.0
2023-04-10 10:29:36,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 10:29:36,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G20,0.000439851079136,-2.16004991671e-12,0.0,67.0,-60.46875,4.50590197462e-09,-2.07379838422,-3.1441450119e-06,0.00426486507058,9.28714871407e-06,5153.79390335,129584.0,0.0,-2.27421517526,-6.70552253723e-08,0.947773004493,193.46875,-2.88392505798,-7.93318759196e-09,4.64662212189e-10,1.0,2257.0,0.0,2.0,0.0,-8.38190317154e-09,67.0,123138.0,4.0
2023-04-10 11:59:44,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 11:59:44,G31,-0.000213647261262,-9.09494701773e-13,0.0,8.0,0.125,4.79305679291e-09,2.02644990097,2.98023223877e-08,0.0106127186446,9.81986522675e-06,5154.19347572,129584.0,-2.71946191788e-07,0.00986831139764,5.02914190292e-08,0.954939756777,191.125,0.523291679347,-7.91925844033e-09,-4.66090843126e-10,1.0,2257.0,0.0,2.0,0.0,-1.35041773319e-08,8.0,124566.0,4.0
2023-04-10 11:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G02,-0.000607376918197,3.63797880709e-12,0.0,87.0,-94.15625,3.99945230753e-09,2.1924904388,-4.89689409733e-06,0.0174557166174,4.92110848427e-06,5159.54070091,129600.0,2.34693288803e-07,3.04815179098,3.35276126862e-08,0.967587817334,284.25,-1.29597270027,-7.65246161289e-09,-2.42510101519e-10,1.0,2257.0,0.0,2.0,0.0,-1.76951289177e-08,87.0,122418.0,4.0
2023-04-10 12:00:00,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G04,1.3442710042e-05,9.09494701773e-12,0.0,16.0,-12.15625,4.8723458099e-09,-1.17375652285,-7.48783349991e-07,0.00235855567735,5.88409602642e-06,5153.67841148,129600.0,4.09781932831e-08,-1.02522018019,1.86264514923e-08,0.962347134215,263.5625,-2.98816325811,-8.08533678673e-09,2.76440086268e-10,1.0,2257.0,0.0,2.0,0.0,-4.65661287308e-09,272.0,126768.0,4.0
2023-04-10 12:00:00,G05,-0.000122860074043,-1.47792889038e-12,0.0,30.0,-43.21875,4.16338770752e-09,-0.2917352799,-2.16998159885e-06,0.00582194689196,9.51439142227e-06,5153.64816284,129600.0,-1.11758708954e-08,-2.15262270565,8.94069671631e-08,0.965200592502,200.28125,1.13115501274,-7.87747098543e-09,4.94663461862e-10,1.0,2257.0,0.0,2.0,0.0,-1.11758708954e-08,30.0,125328.0,4.0
2023-04-10 12:00:00,G06,0.000586295034736,1.47792889038e-12,0.0,98.0,-103.53125,3.7119403315e-09,-2.70521086877,-5.36069273949e-06,0.00285875354894,5.8077275753e-06,5153.64778709,129600.0,9.12696123123e-08,3.13770298263,8.00937414169e-08,0.989281182298,284.65625,-0.767387252896,-7.80996817367e-09,-1.94293807403e-10,1.0,2257.0,0.0,2.8,0.0,3.72529029846e-09,98.0,122418.0,4.0
2023-04-10 12:00:00,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G11,-0.000157864764333,-1.25055521494e-11,0.0,132.0,-96.09375,4.19624621907e-09,-1.34527453757,-4.99375164509e-06,0.000753421569243,6.01448118687e-06,5153.72979736,129600.0,5.02914190292e-08,-3.10313264554,-1.41561031342e-07,0.965435089492,269.46875,-2.78110999041,-7.96818904991e-09,-1.49291932894e-10,1.0,2257.0,0.0,2.0,0.0,-8.84756445885e-09,644.0,122418.0,4.0
2023-04-10 12:00:00,G12,-0.000362198799849,-4.66116034659e-12,0.0,80.0,105.0,4.26124892669e-09,1.98666211337,5.16697764397e-06,0.00891432329081,8.40052962303e-06,5153.63092232,129600.0,3.16649675369e-08,1.10443547379,-1.84401869774e-07,0.965833799037,215.3125,1.3576536816,-7.8228258521e-09,-8.21462788651e-11,1.0,2257.0,0.0,2.8,0.0,-1.25728547573e-08,80.0,122418.0,4.0
2023-04-10 12:00:00,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G16,-0.000509831123054,2.6147972676e-12,0.0,34.0,116.21875,4.39482591928e-09,0.168611590024,6.3069164753e-06,0.0133795391303,8.00378620625e-06,5153.58445549,129600.0,-5.58793544769e-09,1.12274375312,1.88127160072e-07,0.965537114862,225.96875,0.783520279827,-8.15641117584e-09,-1.14290474943e-10,1.0,2257.0,0.0,2.0,0.0,-1.02445483208e-08,34.0,128046.0,4.0
2023-04-10 12:00:00,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G18,-0.000217964872718,-1.67119651451e-11,0.0,117.0,-99.59375,4.000166623e-09,-2.74843796507,-5.13345003128e-06,0.00306339515373,6.34044408798e-06,5153.68349838,129600.0,-3.16649675369e-08,-3.13550003281,-5.58793544769e-09,0.97392549298,264.5,-3.1407501064,-7.8803282473e-09,-1.05718689322e-10,1.0,2257.0,0.0,2.0,0.0,-8.38190317154e-09,117.0,123348.0,4.0
2023-04-10 12:00:00,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G24,-0.000146281439811,-1.46656020661e-11,0.0,26.0,-12.9375,5.30272087961e-09,-2.60856365107,-8.04662704468e-07,0.0137984512839,8.66875052452e-06,5153.65471649,129600.0,2.1792948246e-07,-0.0997262008994,-2.14204192162e-07,0.934379633988,195.28125,0.88971274541,-8.13069581897e-09,-3.30013746397e-10,1.0,2257.0,0.0,2.0,0.0,2.32830643654e-09,26.0,122418.0,4.0
2023-04-10 12:00:00,G25,0.000434521585703,2.84217094304e-12,0.0,10.0,102.625,4.53126017375e-09,1.85615303225,5.07198274136e-06,0.0111596955685,8.75815749168e-06,5153.75759697,129600.0,-1.89989805222e-07,1.02264168906,-1.99303030968e-07,0.953560758993,206.625,1.04520761883,-7.9910471449e-09,-8.9289433549e-11,1.0,2257.0,0.0,2.0,0.0,5.58793544769e-09,10.0,122418.0,4.0
2023-04-10 12:00:00,G26,0.000241813249886,-2.27373675443e-13,0.0,58.0,107.125,5.07092551012e-09,1.11829752668,5.87664544582e-06,0.00788929883856,8.60914587975e-06,5153.67360115,129600.0,7.45058059692e-09,0.967824874431,9.12696123123e-08,0.934387429878,198.875,0.461891490515,-8.30606026646e-09,-2.36795577772e-10,1.0,2257.0,0.0,2.0,0.0,6.98491930962e-09,58.0,122418.0,4.0
2023-04-10 12:00:00,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G28,6.24167732894e-05,6.8212102633e-12,0.0,177.0,-2.28125,4.69126683867e-09,1.19449421317,-1.13621354103e-07,0.000844370690174,9.21078026295e-06,5153.65550804,129600.0,-2.421438694e-08,-0.0477737754781,7.45058059692e-09,0.961985789061,203.875,1.70877964217,-7.86961351528e-09,-4.32875173846e-10,1.0,2257.0,0.0,2.0,0.0,-1.39698386192e-09,945.0,122418.0,4.0
2023-04-10 12:00:00,G29,-0.0005948911421,-1.70530256582e-12,0.0,14.0,25.28125,4.19196032626e-09,-0.576649341451,1.27404928207e-06,0.00237999414094,2.27801501751e-06,5153.55636024,129600.0,-5.21540641785e-08,2.15800784461,-2.79396772385e-08,0.97690626025,343.875,2.38352102018,-8.17426906255e-09,-1.03932900651e-10,1.0,2257.0,0.0,2.0,0.0,-1.02445483208e-08,14.0,122418.0,4.0
2023-04-10 12:00:00,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:00:00,G31,-0.000213649589568,-9.09494701773e-13,0.0,105.0,0.125,4.79305679291e-09,2.02878312657,2.98023223877e-08,0.0106127186446,9.81986522675e-06,5154.19347191,129600.0,-2.71946191788e-07,0.00986816656875,5.02914190292e-08,0.954939759703,191.125,0.523291487705,-7.91925844033e-09,-4.65733685392e-10,1.0,2257.0,0.0,2.0,0.0,-1.35041773319e-08,105.0,122418.0,4.0
2023-04-10 12:00:00,G32,-0.00044770585373,-1.02318153949e-11,0.0,53.0,-4.625,5.0487817306e-09,-0.0333565042209,-2.53319740295e-07,0.006834091153,6.07222318649e-06,5153.7200489,129600.0,-3.72529029846e-08,-1.06858146705,8.19563865662e-08,0.959225999956,265.0625,-2.22032506072,-8.26963017758e-09,2.36438420038e-10,1.0,2257.0,0.0,2.0,0.0,4.65661287308e-10,53.0,122418.0,4.0
2023-04-10 12:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
